"","Data","Season","Night","Channel","Time","Event_V","Quantity","Toys","Date_time","godzina","pora_dnia","a","l","t","r","p","c","d","f","n","e","u","g","h","i","k","o","w","v","ilosc_elementow"
"122","19.05.2012","Jablow_1",3,"Ch1","21:37:40","v.l.a.n.",1,0,2012-05-19 21:37:40,21,"wieczor",1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"123","19.05.2012","Jablow_1",3,"Ch1","21:46:40","a.t.n.",1,0,2012-05-19 21:46:40,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"124","19.05.2012","Jablow_1",3,"KAM2","21:03:46","v",1,0,2012-05-19 21:03:46,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"125","19.05.2012","Jablow_1",3,"KAM2","21:06:32","d.l.v.",1,0,2012-05-19 21:06:32,21,"wieczor",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"126","19.05.2012","Jablow_1",3,"KAM2","21:08:37","e",1,0,2012-05-19 21:08:37,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1
"127","19.05.2012","Jablow_1",3,"KAM2","21:12:19","d.t.",1,0,2012-05-19 21:12:19,21,"wieczor",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"128","19.05.2012","Jablow_1",3,"KAM2","21:13:53","a.n.",1,0,2012-05-19 21:13:53,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"129","19.05.2012","Jablow_1",3,"KAM2","21:16:23","d.t.",1,0,2012-05-19 21:16:23,21,"wieczor",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"130","19.05.2012","Jablow_1",3,"KAM2","21:22:10","a.l.a.",1,0,2012-05-19 21:22:10,21,"wieczor",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"131","19.05.2012","Jablow_1",3,"KAM2","21:22:17","d.t.a.l.v.n.",1,0,2012-05-19 21:22:17,21,"wieczor",1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6
"132","19.05.2012","Jablow_1",3,"KAM2","21:22:29","n.l.d.",1,0,2012-05-19 21:22:29,21,"wieczor",NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"133","19.05.2012","Jablow_1",3,"KAM2","21:22:33","a",1,0,2012-05-19 21:22:33,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"134","19.05.2012","Jablow_1",3,"KAM2","21:26:29","d.l.t.",1,0,2012-05-19 21:26:29,21,"wieczor",NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"135","19.05.2012","Jablow_1",3,"KAM2","21:37:28","d.a.t.v.",1,0,2012-05-19 21:37:28,21,"wieczor",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"136","19.05.2012","Jablow_1",3,"KAM2","21:46:37","d.v.c.",1,0,2012-05-19 21:46:37,21,"wieczor",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"137","20.05.2012","Jablow_1",3,"Ch1","03:06:23","a.t.d.",1,0,2012-05-20 03:06:23,3,"rano",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"138","20.05.2012","Jablow_1",3,"Ch1","03:07:09","n.v.l.g.",1,0,2012-05-20 03:07:09,3,"rano",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,4
"139","20.05.2012","Jablow_1",3,"Ch1","03:07:56","a.t.d.",1,0,2012-05-20 03:07:56,3,"rano",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"140","20.05.2012","Jablow_1",3,"Ch1","03:08:01","n.a.t.a.n.",1,0,2012-05-20 03:08:01,3,"rano",2,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"141","20.05.2012","Jablow_1",3,"Ch1","03:08:06","a.l.a.n.",1,0,2012-05-20 03:08:06,3,"rano",2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"142","20.05.2012","Jablow_1",3,"Ch1","03:08:17","d.c.d.",1,0,2012-05-20 03:08:17,3,"rano",NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"143","20.05.2012","Jablow_1",3,"Ch1","03:08:53","h",1,0,2012-05-20 03:08:53,3,"rano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"144","20.05.2012","Jablow_1",3,"Ch1","03:09:47","n.t.",1,0,2012-05-20 03:09:47,3,"rano",NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"145","20.05.2012","Jablow_1",3,"Ch1","03:10:08","w",1,0,2012-05-20 03:10:08,3,"rano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"146","20.05.2012","Jablow_1",3,"Ch1","03:13:00","a.g.",1,0,2012-05-20 03:13:00,3,"rano",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2
"147","20.05.2012","Jablow_1",3,"Ch1","03:13:23","v.g.v.",1,0,2012-05-20 03:13:23,3,"rano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,3
"148","20.05.2012","Jablow_1",3,"Ch1","03:17:49","a.t.d.",1,0,2012-05-20 03:17:49,3,"rano",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"149","20.05.2012","Jablow_1",3,"Ch1","03:28:52","a.n.",1,0,2012-05-20 03:28:52,3,"rano",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"150","20.05.2012","Jablow_1",3,"Ch1","03:56:12","n.v.g.",1,0,2012-05-20 03:56:12,3,"rano",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,3
"151","20.05.2012","Jablow_1",3,"Ch1","03:56:22","v.g.",1,0,2012-05-20 03:56:22,3,"rano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2
"152","20.05.2012","Jablow_1",3,"Ch1","03:56:58","v.r.",1,0,2012-05-20 03:56:58,3,"rano",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"153","20.05.2012","Jablow_1",3,"KAM2","03:10:21","d.l.r.i.v.",1,0,2012-05-20 03:10:21,3,"rano",NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,5
"154","20.05.2012","Jablow_1",3,"KAM2","03:10:33","v.n.",1,0,2012-05-20 03:10:33,3,"rano",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"155","20.05.2012","Jablow_1",3,"KAM2","03:10:37","d.t.a.",1,0,2012-05-20 03:10:37,3,"rano",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"156","20.05.2012","Jablow_1",3,"KAM2","03:11:32","v.t.v.l.n.",1,0,2012-05-20 03:11:32,3,"rano",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"157","20.05.2012","Jablow_1",3,"KAM2","03:13:29","c.t.",1,0,2012-05-20 03:13:29,3,"rano",NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"158","20.05.2012","Jablow_1",3,"KAM2","03:21:41","a.t.a.t.",1,0,2012-05-20 03:21:41,3,"rano",2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"159","20.05.2012","Jablow_1",3,"KAM2","03:28:49","a.l.",1,0,2012-05-20 03:28:49,3,"rano",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"160","20.05.2012","Jablow_1",3,"KAM2","03:45:33","v.n.",1,0,2012-05-20 03:45:33,3,"rano",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"161","20.05.2012","Jablow_1",3,"KAM2","03:47:48","d.v.g.",1,0,2012-05-20 03:47:48,3,"rano",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,3
"162","20.05.2012","Jablow_1",3,"KAM2","03:57:02","a.",1,0,2012-05-20 03:57:02,3,"rano",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"163","20.05.2012","Jablow_1",3,"KAM2","03:57:03","d.a.",1,0,2012-05-20 03:57:03,3,"rano",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"164","20.05.2012","Jablow_1",3,"KAM2","03:57:13","v.n.",1,0,2012-05-20 03:57:13,3,"rano",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"165","20.05.2012","Jablow_1",4,"Ch1","21:28:21","a.n.",1,0,2012-05-20 21:28:21,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"166","20.05.2012","Jablow_1",4,"Ch1","21:28:57","a",1,0,2012-05-20 21:28:57,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"167","20.05.2012","Jablow_1",4,"Ch1","21:41:11","a.n.",1,0,2012-05-20 21:41:11,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"168","20.05.2012","Jablow_1",4,"Ch1","21:41:27","a",1,0,2012-05-20 21:41:27,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"169","20.05.2012","Jablow_1",4,"Ch1","21:41:30","a.t.d.",1,0,2012-05-20 21:41:30,21,"wieczor",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"170","20.05.2012","Jablow_1",4,"Ch1","21:41:41","a.n.",1,0,2012-05-20 21:41:41,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"171","20.05.2012","Jablow_1",4,"Ch1","21:41:48","d.",1,0,2012-05-20 21:41:48,21,"wieczor",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"172","20.05.2012","Jablow_1",4,"Ch1","21:41:54","d",1,0,2012-05-20 21:41:54,21,"wieczor",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"173","20.05.2012","Jablow_1",4,"Ch1","21:41:59","d.v.",1,0,2012-05-20 21:41:59,21,"wieczor",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"174","20.05.2012","Jablow_1",4,"Ch1","21:42:19","d.",1,0,2012-05-20 21:42:19,21,"wieczor",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"175","20.05.2012","Jablow_1",4,"Ch1","21:42:25","a.n.",1,0,2012-05-20 21:42:25,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"176","20.05.2012","Jablow_1",4,"Ch1","21:47:56","a.n.",1,0,2012-05-20 21:47:56,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"177","20.05.2012","Jablow_1",4,"KAM2","21:11:39","d.a.n.",1,1,2012-05-20 21:11:39,21,"wieczor",1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"178","20.05.2012","Jablow_1",4,"KAM2","21:11:42","d.t.a.l.ut.a.n",1,1,2012-05-20 21:11:42,21,"wieczor",2,1,2,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,8
"179","20.05.2012","Jablow_1",4,"KAM2","21:21:36","c.t.",1,1,2012-05-20 21:21:36,21,"wieczor",NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"180","20.05.2012","Jablow_1",4,"KAM2","21:21:41","d",1,1,2012-05-20 21:21:41,21,"wieczor",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"181","20.05.2012","Jablow_1",4,"KAM2","21:22:01","a.l.t.a.",1,1,2012-05-20 21:22:01,21,"wieczor",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"182","20.05.2012","Jablow_1",4,"KAM2","21:22:33","d.a.",1,1,2012-05-20 21:22:33,21,"wieczor",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"183","20.05.2012","Jablow_1",4,"KAM2","21:22:40","a.t.c.",1,1,2012-05-20 21:22:40,21,"wieczor",1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"184","20.05.2012","Jablow_1",4,"KAM2","21:23:52","a.n.",1,1,2012-05-20 21:23:52,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"185","20.05.2012","Jablow_1",4,"KAM2","21:27:39","t.n",1,1,2012-05-20 21:27:39,21,"wieczor",NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"186","20.05.2012","Jablow_1",4,"KAM2","21:28:20","d.v.t.a.v.n",1,1,2012-05-20 21:28:20,21,"wieczor",1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,6
"187","20.05.2012","Jablow_1",4,"KAM2","21:28:24","d.t.o.n.i.",1,1,2012-05-20 21:28:24,21,"wieczor",NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,5
"188","20.05.2012","Jablow_1",4,"KAM2","21:28:29","d.l.",1,1,2012-05-20 21:28:29,21,"wieczor",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"189","20.05.2012","Jablow_1",4,"KAM2","21:28:58","v.l.",1,1,2012-05-20 21:28:58,21,"wieczor",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"190","20.05.2012","Jablow_1",4,"KAM2","21:29:00","c",1,1,2012-05-20 21:29:00,21,"wieczor",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"191","20.05.2012","Jablow_1",4,"KAM2","21:29:03","v",1,1,2012-05-20 21:29:03,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"192","20.05.2012","Jablow_1",4,"KAM2","21:29:07","a",1,1,2012-05-20 21:29:07,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"193","20.05.2012","Jablow_1",4,"KAM2","21:36:44","d.l.l.",1,1,2012-05-20 21:36:44,21,"wieczor",NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"194","20.05.2012","Jablow_1",4,"KAM2","21:41:15","f",1,1,2012-05-20 21:41:15,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"195","20.05.2012","Jablow_1",4,"KAM2","21:41:21","h",1,1,2012-05-20 21:41:21,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"196","20.05.2012","Jablow_1",4,"KAM2","21:41:23","t.l.a.",1,1,2012-05-20 21:41:23,21,"wieczor",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"197","20.05.2012","Jablow_1",4,"KAM2","21:41:36","h",1,1,2012-05-20 21:41:36,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"198","20.05.2012","Jablow_1",4,"KAM2","21:41:37","n.l.v.",1,1,2012-05-20 21:41:37,21,"wieczor",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"199","20.05.2012","Jablow_1",4,"KAM2","21:42:02","d.a.",1,1,2012-05-20 21:42:02,21,"wieczor",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"200","20.05.2012","Jablow_1",4,"KAM2","21:42:04","a.l.d.",1,1,2012-05-20 21:42:04,21,"wieczor",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"201","20.05.2012","Jablow_1",4,"KAM2","21:42:08","t.a.",1,1,2012-05-20 21:42:08,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"202","20.05.2012","Jablow_1",4,"KAM2","21:42:20","a.l.a.t.",1,1,2012-05-20 21:42:20,21,"wieczor",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"203","20.05.2012","Jablow_1",4,"KAM2","21:47:53","a.a.t",1,1,2012-05-20 21:47:53,21,"wieczor",2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"204","20.05.2012","Jablow_1",4,"KAM2","21:55:44","a.n.",1,1,2012-05-20 21:55:44,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"205","21.05.2012","Jablow_1",4,"Ch1","03:22:49","a.l.a.t.d.",1,0,2012-05-21 03:22:49,3,"rano",2,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"206","21.05.2012","Jablow_1",4,"Ch1","03:23:17","a.n.",1,0,2012-05-21 03:23:17,3,"rano",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"207","21.05.2012","Jablow_1",4,"Ch1","03:23:24","d.a.a.t.a.",1,0,2012-05-21 03:23:24,3,"rano",3,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"208","21.05.2012","Jablow_1",4,"Ch1","03:23:30","d.a.",1,0,2012-05-21 03:23:30,3,"rano",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"209","21.05.2012","Jablow_1",4,"Ch1","03:33:02","d.a.",1,0,2012-05-21 03:33:02,3,"rano",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"210","21.05.2012","Jablow_1",4,"Ch1","03:33:18","a.n.",1,0,2012-05-21 03:33:18,3,"rano",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"211","21.05.2012","Jablow_1",4,"Ch1","03:42:56","a.n.",1,0,2012-05-21 03:42:56,3,"rano",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"212","21.05.2012","Jablow_1",4,"KAM2","03:23:01","n.t.a.",1,1,2012-05-21 03:23:01,3,"rano",1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"213","21.05.2012","Jablow_1",4,"KAM2","03:23:13","a.l.a.",1,1,2012-05-21 03:23:13,3,"rano",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"214","21.05.2012","Jablow_1",4,"KAM2","03:33:13","a.a.",1,1,2012-05-21 03:33:13,3,"rano",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"215","21.05.2012","Jablow_1",4,"KAM2","03:42:53","v",1,1,2012-05-21 03:42:53,3,"rano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"216","21.05.2012","Jablow_1",5,"Ch1","21:11:00","a.t.",1,0,2012-05-21 21:11:00,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"217","21.05.2012","Jablow_1",5,"Ch1","21:11:09","n.t.n.",1,0,2012-05-21 21:11:09,21,"wieczor",NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"218","21.05.2012","Jablow_1",5,"Ch1","21:14:55","a.t.d.",1,0,2012-05-21 21:14:55,21,"wieczor",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"219","21.05.2012","Jablow_1",5,"Ch1","21:15:26","l",1,0,2012-05-21 21:15:26,21,"wieczor",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"220","21.05.2012","Jablow_1",5,"Ch1","21:15:35","a.n.",1,0,2012-05-21 21:15:35,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"221","21.05.2012","Jablow_1",5,"Ch1","21:41:43","a.n.",1,0,2012-05-21 21:41:43,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"222","21.05.2012","Jablow_1",5,"Ch1","21:44:19","a.n.",1,0,2012-05-21 21:44:19,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"223","21.05.2012","Jablow_1",5,"Ch1","21:44:25","d.a.",1,0,2012-05-21 21:44:25,21,"wieczor",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"224","21.05.2012","Jablow_1",5,"Ch1","21:44:35","a.n.",1,0,2012-05-21 21:44:35,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"225","21.05.2012","Jablow_1",5,"KAM2","21:13:06","v.n.",1,1,2012-05-21 21:13:06,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"226","21.05.2012","Jablow_1",5,"KAM2","21:13:08","d.a.n.",1,1,2012-05-21 21:13:08,21,"wieczor",1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"227","21.05.2012","Jablow_1",5,"KAM2","21:13:10","d.",1,1,2012-05-21 21:13:10,21,"wieczor",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"228","21.05.2012","Jablow_1",5,"KAM2","21:14:37","n",1,1,2012-05-21 21:14:37,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"229","21.05.2012","Jablow_1",5,"KAM2","21:15:20","v.l.n.",1,1,2012-05-21 21:15:20,21,"wieczor",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"230","21.05.2012","Jablow_1",5,"KAM2","21:15:24","d.a.",1,1,2012-05-21 21:15:24,21,"wieczor",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"231","21.05.2012","Jablow_1",5,"KAM2","21:15:29","a.t.v",1,1,2012-05-21 21:15:29,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"232","21.05.2012","Jablow_1",5,"KAM2","21:18:35","a.v.l.v.n.",1,1,2012-05-21 21:18:35,21,"wieczor",1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"233","21.05.2012","Jablow_1",5,"KAM2","21:18:41","d.t.v.r.i.v.r.i.t.v.l.r.i.v.n.",1,1,2012-05-21 21:18:41,21,"wieczor",NA,1,2,3,NA,NA,1,NA,1,NA,NA,NA,NA,3,NA,NA,NA,4,15
"234","21.05.2012","Jablow_1",5,"KAM2","21:19:46","d.t.v.",1,1,2012-05-21 21:19:46,21,"wieczor",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"235","21.05.2012","Jablow_1",5,"KAM2","21:21:25","d.v.l.v.l.v.n.",1,1,2012-05-21 21:21:25,21,"wieczor",NA,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,7
"236","21.05.2012","Jablow_1",5,"KAM2","21:24:47","a.n.",1,1,2012-05-21 21:24:47,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"237","21.05.2012","Jablow_1",5,"KAM2","21:24:51","a.v.",1,1,2012-05-21 21:24:51,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"238","21.05.2012","Jablow_1",5,"KAM2","21:41:37","a.o.t.n.",1,1,2012-05-21 21:41:37,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4
"239","21.05.2012","Jablow_1",5,"KAM2","21:41:41","d.a.",1,1,2012-05-21 21:41:41,21,"wieczor",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"240","21.05.2012","Jablow_1",5,"KAM2","21:44:10","d.t.a.l.a.",1,1,2012-05-21 21:44:10,21,"wieczor",2,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"241","21.05.2012","Jablow_1",5,"KAM2","21:44:16","t.a.",1,1,2012-05-21 21:44:16,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
